Order_ID,Order_Date,Customer_Name,Gender,Age,City,State,Region,Product,Category,Sub_Category,Salesperson,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Payment_Mode,Order_Status,Delivery_Status
ORD00886,2025-10-13,Arjun Kapoor,Female,47,Chennai,Tamil Nadu,South,Smartphone,Electronics,Mobiles,Kabir Joshi,3,20800.0,15,53040.0,9535.32,UPI,Completed,In Transit
ORD00887,2025-02-24,Anaya Shah,Female,31,Mumbai,Maharashtra,West,Backpack,Fashion,Bags,Meera Mehta,2,4000.0,5,7600.0,-564.58,Credit Card,Returned,Returned
ORD00888,2025-10-18,Rohan Singh,Female,50,Vadodara,Gujarat,West,Refrigerator,Appliances,Kitchen Appliances,Aarav Shah,2,62800.0,5,119320.0,-10016.74,UPI,Returned,Returned
ORD00889,2025-02-16,Rohan Mehta,Male,31,Bengaluru,Karnataka,South,Jeans,Fashion,Clothing,Diya Patel,4,3500.0,10,12600.0,2219.84,Credit Card,Completed,Delivered
ORD00890,2025-05-06,Vivaan Singh,Male,38,Chandigarh,Chandigarh,North,Bed,Furniture,Bedroom,Vivaan Desai,2,49900.0,15,84830.0,-9126.65,Net Banking,Returned,Returned
ORD00891,2025-10-07,Kabir Shah,Female,41,Pune,Maharashtra,West,Air Conditioner,Appliances,Cooling,Meera Mehta,1,70500.0,10,63450.0,3594.88,Credit Card,Completed,Delivered
ORD00892,2025-03-27,Arjun Joshi,Male,35,Ahmedabad,Gujarat,West,Washing Machine,Appliances,Laundry Appliances,Meera Mehta,4,46600.0,10,167760.0,29607.47,UPI,Completed,Delivered
ORD00893,2025-06-03,Diya Joshi,Male,32,Lucknow,Uttar Pradesh,North,Air Conditioner,Appliances,Cooling,Anaya Joshi,4,77500.0,0,310000.0,53300.91,Credit Card,Completed,In Transit
ORD00894,2025-09-17,Arjun Patel,Male,21,Vadodara,Gujarat,West,Air Conditioner,Appliances,Cooling,Anaya Joshi,3,60100.0,10,162270.0,14292.38,Net Banking,Completed,Delivered
ORD00895,2025-05-02,Arjun Desai,Female,49,Indore,Madhya Pradesh,Central,Jeans,Fashion,Clothing,Ishita Shah,3,5000.0,15,12750.0,1467.47,Net Banking,Completed,Delivered
ORD00896,2025-12-11,Rohan Desai,Female,47,Jaipur,Rajasthan,North,Air Conditioner,Appliances,Cooling,Riya Desai,3,60700.0,20,145680.0,7303.36,Credit Card,Completed,Delivered
ORD00897,2025-11-24,Vivaan Shah,Male,57,Chennai,Tamil Nadu,South,Washing Machine,Appliances,Laundry Appliances,Ishita Shah,1,25900.0,10,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD00898,2025-12-05,Meera Shah,Female,43,Lucknow,Uttar Pradesh,North,Microwave,Appliances,Kitchen Appliances,Aarav Shah,1,8900.0,0,8900.0,-725.25,UPI,Returned,Returned
ORD00899,2025-03-10,Arjun Mehta,Female,60,Chandigarh,Chandigarh,North,Jacket,Fashion,Clothing,Meera Mehta,4,6400.0,15,0.0,0.0,UPI,Cancelled,Cancelled
ORD00900,2025-09-11,Vivaan Mehta,Male,32,Bengaluru,Karnataka,South,Bed,Furniture,Bedroom,Riya Desai,2,37600.0,5,71440.0,3655.64,Credit Card,Completed,Delivered
ORD00901,2025-03-01,Arjun Singh,Male,41,Chennai,Tamil Nadu,South,Microwave,Appliances,Kitchen Appliances,Vivaan Desai,3,21200.0,5,60420.0,-5831.81,Credit Card,Returned,Returned
ORD00902,2025-06-22,Ishita Joshi,Female,45,Indore,Madhya Pradesh,Central,Backpack,Fashion,Bags,Meera Mehta,5,2400.0,15,10200.0,937.37,Credit Card,Completed,Delivered
ORD00903,2025-08-01,Vivaan Kapoor,Female,38,Nagpur,Maharashtra,West,Television,Electronics,Home Entertainment,Ishita Shah,3,33200.0,15,84660.0,10644.47,Cash,Completed,Delivered
ORD00904,2025-11-12,Arjun Desai,Female,29,Kochi,Kerala,South,Smartwatch,Accessories,Wearables,Anaya Joshi,5,11800.0,10,53100.0,2676.91,UPI,Completed,Delayed
ORD00905,2025-11-14,Anaya Mehta,Male,44,Udaipur,Rajasthan,North,Laptop,Electronics,Computers,Arjun Patel,2,61400.0,20,98240.0,8698.68,UPI,Completed,Delivered
ORD00906,2025-02-10,Ishita Kapoor,Male,26,Kolkata,West Bengal,East,Smartphone,Electronics,Mobiles,Ishita Shah,1,28400.0,25,21300.0,1089.46,Credit Card,Completed,Delivered
ORD00907,2025-02-12,Meera Kapoor,Female,45,Surat,Gujarat,West,Jeans,Fashion,Clothing,Ishita Shah,3,2300.0,10,0.0,0.0,Cash,Cancelled,Cancelled
ORD00908,2025-02-07,Riya Joshi,Male,56,Ahmedabad,Gujarat,West,Bed,Furniture,Bedroom,Ishita Shah,1,12500.0,15,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00909,2025-02-27,Anaya Patel,Female,25,Pune,Maharashtra,West,Headphones,Electronics,Accessories,Riya Desai,2,2800.0,20,4480.0,418.94,UPI,Completed,Delivered
ORD00910,2025-09-27,Ishita Singh,Female,46,Ahmedabad,Gujarat,West,Running Shoes,Fashion,Footwear,Rohan Mehta,2,3700.0,5,0.0,0.0,UPI,Cancelled,Cancelled
ORD00911,2025-07-15,Kabir Mehta,Female,56,Pune,Maharashtra,West,Refrigerator,Appliances,Kitchen Appliances,Riya Desai,3,64500.0,10,174150.0,28501.14,Debit Card,Completed,Delivered
ORD00912,2025-06-23,Diya Verma,Male,32,Indore,Madhya Pradesh,Central,Smartwatch,Accessories,Wearables,Vivaan Desai,2,7200.0,15,12240.0,-596.69,UPI,Returned,Returned
ORD00913,2025-01-01,Diya Desai,Female,33,Surat,Gujarat,West,Smartwatch,Accessories,Wearables,Riya Desai,4,13300.0,20,42560.0,6358.48,UPI,Completed,Delivered
ORD00914,2025-05-03,Diya Singh,Female,24,Kochi,Kerala,South,Sofa,Furniture,Living Room,Vivaan Desai,4,61600.0,25,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD00915,2025-09-02,Riya Shah,Female,19,Patna,Bihar,East,T-Shirt,Fashion,Clothing,Kabir Joshi,2,1000.0,15,1700.0,-122.99,Debit Card,Returned,Returned
ORD00916,2025-03-25,Rohan Singh,Female,56,Bengaluru,Karnataka,South,Sofa,Furniture,Living Room,Meera Mehta,1,26800.0,5,25460.0,2010.25,UPI,Completed,Delivered
ORD00917,2025-09-13,Diya Verma,Female,59,Udaipur,Rajasthan,North,Running Shoes,Fashion,Footwear,Diya Patel,1,3900.0,5,3705.0,-186.54,Net Banking,Returned,Returned
ORD00918,2025-02-05,Anaya Patel,Female,20,Kolkata,West Bengal,East,Jacket,Fashion,Clothing,Aarav Shah,5,6800.0,25,25500.0,3743.21,UPI,Completed,Delivered
ORD00919,2025-08-18,Arjun Mehta,Female,42,Indore,Madhya Pradesh,Central,Refrigerator,Appliances,Kitchen Appliances,Riya Desai,3,55200.0,10,149040.0,9271.52,UPI,Completed,Delivered
ORD00920,2025-01-10,Anaya Patel,Male,41,Kolkata,West Bengal,East,Jeans,Fashion,Clothing,Diya Patel,1,1900.0,0,1900.0,262.66,UPI,Completed,Delivered
ORD00921,2025-10-26,Diya Joshi,Female,42,Jaipur,Rajasthan,North,Laptop,Electronics,Computers,Kabir Joshi,1,70400.0,10,0.0,0.0,UPI,Cancelled,Cancelled
ORD00922,2025-08-09,Meera Verma,Female,36,Mysuru,Karnataka,South,Smartwatch,Accessories,Wearables,Ishita Shah,3,10100.0,10,27270.0,4118.61,Net Banking,Completed,Delivered
ORD00923,2025-10-13,Aarav Shah,Female,36,Delhi,Delhi,North,Jacket,Fashion,Clothing,Vivaan Desai,1,5000.0,5,4750.0,611.82,UPI,Completed,Delivered
ORD00924,2025-03-22,Aarav Mehta,Male,54,Kolkata,West Bengal,East,Microwave,Appliances,Kitchen Appliances,Kabir Joshi,5,14300.0,15,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00925,2025-10-27,Anaya Desai,Female,48,Surat,Gujarat,West,Jacket,Fashion,Clothing,Diya Patel,5,4500.0,5,21375.0,-1160.67,Credit Card,Returned,Returned
ORD00926,2025-06-06,Vivaan Patel,Male,26,Vadodara,Gujarat,West,Sofa,Furniture,Living Room,Vivaan Desai,3,34800.0,15,88740.0,6974.86,Debit Card,Completed,Delivered
ORD00927,2025-03-11,Riya Desai,Female,28,Ahmedabad,Gujarat,West,Dining Table,Furniture,Dining,Riya Desai,1,40900.0,5,38855.0,5800.05,Credit Card,Completed,Delivered
ORD00928,2025-06-12,Kabir Mehta,Female,54,Surat,Gujarat,West,Bed,Furniture,Bedroom,Ishita Shah,3,29900.0,15,76245.0,11509.7,Net Banking,Completed,Delivered
ORD00929,2025-05-17,Anaya Patel,Female,43,Vadodara,Gujarat,West,Running Shoes,Fashion,Footwear,Ishita Shah,5,2600.0,10,11700.0,789.91,Credit Card,Completed,Delivered
ORD00930,2025-01-16,Rohan Desai,Female,26,Udaipur,Rajasthan,North,Running Shoes,Fashion,Footwear,Arjun Patel,1,2100.0,25,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00931,2025-09-20,Anaya Verma,Male,19,Lucknow,Uttar Pradesh,North,Smartwatch,Accessories,Wearables,Diya Patel,2,8700.0,15,14790.0,1300.11,Credit Card,Completed,Delivered
ORD00932,2025-10-02,Anaya Singh,Female,39,Kolkata,West Bengal,East,Refrigerator,Appliances,Kitchen Appliances,Diya Patel,3,64100.0,5,182685.0,11619.3,Credit Card,Completed,Delivered
ORD00933,2025-11-02,Meera Verma,Female,35,Hyderabad,Telangana,South,Backpack,Fashion,Bags,Aarav Shah,2,1100.0,25,1650.0,126.48,Net Banking,Completed,Delivered
ORD00934,2025-04-03,Rohan Patel,Male,55,Surat,Gujarat,West,Dining Table,Furniture,Dining,Anaya Joshi,5,25100.0,10,112950.0,11595.82,Credit Card,Completed,Delayed
ORD00935,2025-06-07,Riya Desai,Female,47,Hyderabad,Telangana,South,Sunglasses,Accessories,Eyewear,Rohan Mehta,3,4800.0,5,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00936,2025-06-18,Meera Singh,Female,40,Indore,Madhya Pradesh,Central,Bed,Furniture,Bedroom,Anaya Joshi,1,26500.0,10,23850.0,1588.91,Debit Card,Completed,Delivered
ORD00937,2025-11-27,Vivaan Desai,Male,28,Nagpur,Maharashtra,West,Television,Electronics,Home Entertainment,Meera Mehta,5,35400.0,15,0.0,0.0,UPI,Cancelled,Cancelled
ORD00938,2025-01-30,Diya Kapoor,Female,48,Kochi,Kerala,South,Sunglasses,Accessories,Eyewear,Anaya Joshi,4,4100.0,0,16400.0,2118.86,UPI,Completed,Delivered
ORD00939,2025-07-14,Anaya Singh,Female,57,Vadodara,Gujarat,West,Dining Table,Furniture,Dining,Arjun Patel,1,36800.0,20,0.0,0.0,UPI,Cancelled,Cancelled
ORD00940,2025-03-28,Kabir Mehta,Female,28,Nagpur,Maharashtra,West,Jacket,Fashion,Clothing,Aarav Shah,2,4800.0,0,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00941,2025-04-02,Kabir Joshi,Male,28,Mysuru,Karnataka,South,Watch,Accessories,Watches,Rohan Mehta,3,14000.0,5,39900.0,3810.82,Cash,Completed,Delivered
ORD00942,2025-03-16,Diya Singh,Female,47,Pune,Maharashtra,West,Dining Table,Furniture,Dining,Riya Desai,2,36000.0,20,57600.0,5836.17,Net Banking,Completed,Delivered
ORD00943,2025-11-30,Anaya Joshi,Female,53,Nagpur,Maharashtra,West,Dining Table,Furniture,Dining,Ishita Shah,1,52700.0,5,50065.0,7320.48,Debit Card,Completed,Delivered
ORD00944,2025-09-28,Meera Shah,Female,58,Hyderabad,Telangana,South,Microwave,Appliances,Kitchen Appliances,Arjun Patel,4,9400.0,10,33840.0,4676.39,Credit Card,Completed,Delivered
ORD00945,2025-07-10,Rohan Singh,Male,28,Lucknow,Uttar Pradesh,North,Sunglasses,Accessories,Eyewear,Riya Desai,5,2300.0,10,10350.0,1752.02,Debit Card,Completed,Delivered
ORD00946,2025-12-01,Ishita Patel,Male,27,Vadodara,Gujarat,West,Headphones,Electronics,Accessories,Vivaan Desai,2,3500.0,10,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00947,2025-05-10,Vivaan Desai,Female,18,Patna,Bihar,East,Dining Table,Furniture,Dining,Kabir Joshi,5,53000.0,15,225250.0,37818.0,UPI,Completed,Delivered
ORD00948,2025-01-12,Riya Joshi,Female,30,Delhi,Delhi,North,Sunglasses,Accessories,Eyewear,Ishita Shah,4,2400.0,0,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD00949,2025-10-22,Kabir Patel,Male,54,Hyderabad,Telangana,South,Smartwatch,Accessories,Wearables,Aarav Shah,4,14500.0,10,52200.0,4369.1,Debit Card,Completed,Delivered
ORD00950,2025-11-26,Diya Verma,Female,53,Jaipur,Rajasthan,North,Laptop,Electronics,Computers,Aarav Shah,2,75000.0,10,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00951,2025-08-30,Vivaan Singh,Female,42,Pune,Maharashtra,West,Smartphone,Electronics,Mobiles,Vivaan Desai,1,52000.0,0,52000.0,-4932.73,UPI,Returned,Returned
ORD00952,2025-12-05,Anaya Patel,Male,24,Nagpur,Maharashtra,West,Smartphone,Electronics,Mobiles,Rohan Mehta,3,41300.0,10,111510.0,10913.95,UPI,Completed,Delivered
ORD00953,2025-12-27,Meera Shah,Female,31,Kolkata,West Bengal,East,Sofa,Furniture,Living Room,Rohan Mehta,5,54500.0,10,245250.0,30116.83,Credit Card,Completed,Delivered
ORD00954,2025-04-29,Meera Kapoor,Male,48,Patna,Bihar,East,Jeans,Fashion,Clothing,Ishita Shah,5,4000.0,25,15000.0,-547.13,UPI,Returned,Returned
ORD00955,2025-10-27,Vivaan Joshi,Male,41,Vadodara,Gujarat,West,Office Chair,Furniture,Office,Kabir Joshi,3,4300.0,20,10320.0,797.05,Credit Card,Completed,Delivered
ORD00956,2025-12-29,Rohan Desai,Female,23,Chennai,Tamil Nadu,South,Refrigerator,Appliances,Kitchen Appliances,Kabir Joshi,4,72700.0,10,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00957,2025-09-15,Anaya Desai,Female,48,Kolkata,West Bengal,East,Washing Machine,Appliances,Laundry Appliances,Riya Desai,1,54500.0,5,51775.0,8976.07,Debit Card,Completed,Delayed
ORD00958,2025-11-01,Arjun Verma,Female,58,Bengaluru,Karnataka,South,Washing Machine,Appliances,Laundry Appliances,Rohan Mehta,4,28200.0,15,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00959,2025-08-30,Vivaan Mehta,Male,21,Delhi,Delhi,North,Sofa,Furniture,Living Room,Aarav Shah,5,23900.0,15,101575.0,8242.54,UPI,Completed,Delivered
ORD00960,2025-02-20,Aarav Desai,Female,32,Lucknow,Uttar Pradesh,North,Jeans,Fashion,Clothing,Riya Desai,4,1200.0,10,4320.0,-337.2,Cash,Returned,Returned
ORD00961,2025-09-03,Rohan Singh,Female,25,Hyderabad,Telangana,South,Dining Table,Furniture,Dining,Meera Mehta,2,37500.0,10,67500.0,11947.92,Net Banking,Completed,Delivered
ORD00962,2025-07-17,Anaya Desai,Male,53,Lucknow,Uttar Pradesh,North,Jacket,Fashion,Clothing,Vivaan Desai,2,3600.0,15,6120.0,969.83,UPI,Completed,Delivered
ORD00963,2025-03-10,Diya Kapoor,Male,23,Kochi,Kerala,South,T-Shirt,Fashion,Clothing,Meera Mehta,2,1000.0,10,1800.0,-177.34,UPI,Returned,Returned
ORD00964,2025-06-25,Aarav Shah,Male,57,Indore,Madhya Pradesh,Central,Bed,Furniture,Bedroom,Rohan Mehta,4,13800.0,5,0.0,0.0,UPI,Cancelled,Cancelled
ORD00965,2025-04-12,Meera Mehta,Male,40,Kochi,Kerala,South,Washing Machine,Appliances,Laundry Appliances,Riya Desai,4,37400.0,10,0.0,0.0,UPI,Cancelled,Cancelled
ORD00966,2025-05-08,Ishita Patel,Male,23,Ahmedabad,Gujarat,West,Air Conditioner,Appliances,Cooling,Rohan Mehta,5,61400.0,5,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00967,2025-11-01,Ishita Kapoor,Male,58,Udaipur,Rajasthan,North,Sunglasses,Accessories,Eyewear,Vivaan Desai,4,1900.0,15,6460.0,1131.52,Credit Card,Completed,Delivered
ORD00968,2025-10-02,Meera Shah,Female,47,Delhi,Delhi,North,Air Conditioner,Appliances,Cooling,Anaya Joshi,5,31200.0,10,140400.0,14317.74,Net Banking,Completed,Delivered
ORD00969,2025-06-21,Riya Verma,Male,44,Chennai,Tamil Nadu,South,Jeans,Fashion,Clothing,Arjun Patel,5,4700.0,5,0.0,0.0,UPI,Cancelled,Cancelled
ORD00970,2025-12-04,Riya Patel,Female,32,Vadodara,Gujarat,West,Air Conditioner,Appliances,Cooling,Anaya Joshi,2,43100.0,5,81890.0,13596.86,Debit Card,Completed,Delivered
ORD00971,2025-01-02,Ishita Shah,Female,31,Surat,Gujarat,West,Microwave,Appliances,Kitchen Appliances,Anaya Joshi,5,20200.0,0,101000.0,16004.07,Credit Card,Completed,Delivered
ORD00972,2025-12-23,Meera Singh,Female,57,Kochi,Kerala,South,Sunglasses,Accessories,Eyewear,Riya Desai,4,2600.0,20,8320.0,1182.29,UPI,Completed,Delivered
ORD00973,2025-11-18,Aarav Verma,Male,48,Udaipur,Rajasthan,North,Watch,Accessories,Watches,Vivaan Desai,3,9600.0,10,0.0,0.0,UPI,Cancelled,Cancelled
ORD00974,2025-04-22,Ishita Mehta,Male,21,Surat,Gujarat,West,Smartphone,Electronics,Mobiles,Aarav Shah,3,35500.0,0,106500.0,-3850.11,UPI,Returned,Returned
ORD00975,2025-01-12,Ishita Verma,Male,37,Kochi,Kerala,South,Microwave,Appliances,Kitchen Appliances,Rohan Mehta,2,10200.0,20,16320.0,2761.24,Net Banking,Completed,In Transit
ORD00976,2025-08-03,Rohan Mehta,Male,44,Vadodara,Gujarat,West,Bed,Furniture,Bedroom,Arjun Patel,1,20500.0,20,16400.0,1214.99,Debit Card,Completed,Delayed
ORD00977,2025-08-29,Aarav Desai,Female,25,Bengaluru,Karnataka,South,Watch,Accessories,Watches,Diya Patel,4,11700.0,10,42120.0,6097.79,Credit Card,Completed,Delivered
ORD00978,2025-02-13,Anaya Patel,Female,19,Bengaluru,Karnataka,South,Dining Table,Furniture,Dining,Aarav Shah,5,30600.0,20,122400.0,9155.28,Credit Card,Completed,In Transit
ORD00979,2025-09-01,Ishita Singh,Male,32,Chandigarh,Chandigarh,North,Laptop,Electronics,Computers,Riya Desai,5,46800.0,15,198900.0,10228.49,Debit Card,Completed,Delivered
ORD00980,2025-09-18,Vivaan Patel,Male,26,Patna,Bihar,East,Running Shoes,Fashion,Footwear,Arjun Patel,1,6800.0,10,6120.0,641.1,Cash,Completed,In Transit
ORD00981,2025-12-07,Riya Joshi,Male,32,Bengaluru,Karnataka,South,Television,Electronics,Home Entertainment,Vivaan Desai,1,68900.0,0,68900.0,11735.1,UPI,Completed,Delivered
ORD00982,2025-11-20,Anaya Mehta,Male,54,Kolkata,West Bengal,East,Smartwatch,Accessories,Wearables,Anaya Joshi,2,3700.0,10,0.0,0.0,Cash,Cancelled,Cancelled
ORD00983,2025-02-03,Ishita Mehta,Male,20,Chennai,Tamil Nadu,South,Watch,Accessories,Watches,Aarav Shah,1,12500.0,10,11250.0,1048.46,Credit Card,Completed,Delayed
ORD00984,2025-04-11,Arjun Shah,Female,57,Vadodara,Gujarat,West,Running Shoes,Fashion,Footwear,Anaya Joshi,1,5700.0,10,5130.0,372.73,Credit Card,Completed,Delivered
ORD00985,2025-01-17,Riya Singh,Male,40,Kolkata,West Bengal,East,Bed,Furniture,Bedroom,Arjun Patel,2,38900.0,5,73910.0,6763.01,Debit Card,Completed,Delivered
ORD00986,2025-11-12,Kabir Singh,Male,59,Nagpur,Maharashtra,West,Jacket,Fashion,Clothing,Anaya Joshi,3,2200.0,5,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD00987,2025-05-12,Meera Singh,Male,51,Bhopal,Madhya Pradesh,Central,Air Conditioner,Appliances,Cooling,Anaya Joshi,4,45700.0,15,155380.0,15629.05,UPI,Completed,Delivered
ORD00988,2025-11-28,Riya Shah,Female,50,Chennai,Tamil Nadu,South,Smartwatch,Accessories,Wearables,Diya Patel,5,13700.0,15,58225.0,6057.81,UPI,Completed,In Transit
ORD00989,2025-02-23,Riya Kapoor,Male,58,Ahmedabad,Gujarat,West,Backpack,Fashion,Bags,Arjun Patel,3,2000.0,10,5400.0,-334.66,Debit Card,Returned,Returned
ORD00990,2025-04-23,Arjun Desai,Female,53,Surat,Gujarat,West,Smartphone,Electronics,Mobiles,Arjun Patel,3,33000.0,5,94050.0,9295.37,UPI,Completed,Delivered
ORD00991,2025-06-21,Aarav Shah,Female,37,Indore,Madhya Pradesh,Central,Smartphone,Electronics,Mobiles,Ishita Shah,2,42200.0,15,71740.0,11405.51,Net Banking,Completed,Delivered
ORD00992,2025-11-23,Kabir Joshi,Female,29,Surat,Gujarat,West,Sunglasses,Accessories,Eyewear,Aarav Shah,2,6400.0,10,11520.0,1689.6,UPI,Completed,Delivered
ORD00993,2025-01-15,Arjun Shah,Male,37,Indore,Madhya Pradesh,Central,Refrigerator,Appliances,Kitchen Appliances,Meera Mehta,3,28500.0,20,68400.0,10642.43,UPI,Completed,Delivered
ORD00994,2025-09-28,Aarav Joshi,Male,38,Udaipur,Rajasthan,North,Sunglasses,Accessories,Eyewear,Riya Desai,5,6200.0,10,27900.0,1797.44,Credit Card,Completed,Delivered
ORD00995,2025-06-05,Ishita Kapoor,Female,47,Bhopal,Madhya Pradesh,Central,Sunglasses,Accessories,Eyewear,Riya Desai,4,5600.0,5,21280.0,3686.37,Net Banking,Completed,Delivered
ORD00996,2025-06-01,Anaya Mehta,Female,46,Pune,Maharashtra,West,Headphones,Electronics,Accessories,Vivaan Desai,2,5600.0,10,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD00997,2025-01-16,Ishita Singh,Male,57,Jaipur,Rajasthan,North,T-Shirt,Fashion,Clothing,Kabir Joshi,1,2100.0,15,1785.0,208.75,Net Banking,Completed,Delivered
ORD00998,2025-07-09,Vivaan Mehta,Male,49,Surat,Gujarat,West,Running Shoes,Fashion,Footwear,Rohan Mehta,4,5800.0,10,20880.0,-867.88,UPI,Returned,Returned
ORD00999,2025-10-15,Arjun Patel,Male,53,Delhi,Delhi,North,Watch,Accessories,Watches,Diya Patel,1,5200.0,0,5200.0,338.12,UPI,Completed,Delivered
ORD01000,2025-02-01,Aarav Shah,Female,57,Indore,Madhya Pradesh,Central,Office Chair,Furniture,Office,Meera Mehta,1,4300.0,20,3440.0,450.89,Net Banking,Completed,Delivered
ORD01001,2025-02-19,Diya Desai,Male,48,Kolkata,West Bengal,East,Dining Table,Furniture,Dining,Aarav Shah,2,29300.0,0,58600.0,4850.82,Net Banking,Completed,Delivered
ORD01002,2025-02-20,Riya Kapoor,Female,34,Udaipur,Rajasthan,North,T-Shirt,Fashion,Clothing,Rohan Mehta,4,2200.0,25,6600.0,1114.04,UPI,Completed,Delivered
ORD01003,2025-07-06,Ishita Singh,Male,20,Kolkata,West Bengal,East,Backpack,Fashion,Bags,Diya Patel,5,1300.0,5,6175.0,627.28,Credit Card,Completed,Delivered
ORD01004,2025-06-21,Kabir Kapoor,Male,26,Surat,Gujarat,West,Smartphone,Electronics,Mobiles,Arjun Patel,2,22500.0,15,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD01005,2025-10-10,Rohan Joshi,Female,38,Pune,Maharashtra,West,Jacket,Fashion,Clothing,Rohan Mehta,5,6600.0,20,26400.0,1474.22,Credit Card,Completed,Delivered
ORD01006,2025-09-27,Aarav Joshi,Female,28,Bengaluru,Karnataka,South,T-Shirt,Fashion,Clothing,Kabir Joshi,2,1300.0,10,2340.0,299.22,UPI,Completed,In Transit
ORD01007,2025-06-29,Anaya Patel,Female,44,Surat,Gujarat,West,Smartphone,Electronics,Mobiles,Riya Desai,5,25400.0,5,120650.0,17847.0,UPI,Completed,Delivered
ORD01008,2025-01-25,Diya Joshi,Female,30,Mysuru,Karnataka,South,Smartphone,Electronics,Mobiles,Rohan Mehta,4,33600.0,15,114240.0,12385.41,Credit Card,Completed,Delivered
ORD01009,2025-11-01,Arjun Verma,Female,49,Nagpur,Maharashtra,West,Sunglasses,Accessories,Eyewear,Anaya Joshi,4,5800.0,5,22040.0,-2431.65,Debit Card,Returned,Returned
ORD01010,2025-10-06,Anaya Desai,Female,60,Ahmedabad,Gujarat,West,Air Conditioner,Appliances,Cooling,Rohan Mehta,1,55400.0,15,47090.0,-5414.56,Debit Card,Returned,Returned
ORD01011,2025-02-03,Riya Kapoor,Female,36,Indore,Madhya Pradesh,Central,Headphones,Electronics,Accessories,Meera Mehta,1,5900.0,20,4720.0,249.6,Net Banking,Completed,Delivered
ORD01012,2025-04-02,Aarav Joshi,Female,54,Pune,Maharashtra,West,Smartwatch,Accessories,Wearables,Meera Mehta,5,15800.0,15,67150.0,-3859.3,Debit Card,Returned,Returned
ORD01013,2025-10-27,Rohan Shah,Female,28,Patna,Bihar,East,Jacket,Fashion,Clothing,Riya Desai,4,4400.0,20,14080.0,2519.75,Debit Card,Completed,Delivered
ORD01014,2025-03-04,Anaya Kapoor,Male,36,Mumbai,Maharashtra,West,Backpack,Fashion,Bags,Meera Mehta,1,1900.0,5,1805.0,-215.49,UPI,Returned,Returned
ORD01015,2025-09-06,Diya Desai,Male,48,Patna,Bihar,East,Washing Machine,Appliances,Laundry Appliances,Anaya Joshi,3,32100.0,15,81855.0,5813.13,Credit Card,Completed,Delivered
ORD01016,2025-03-31,Vivaan Singh,Female,24,Indore,Madhya Pradesh,Central,Smartwatch,Accessories,Wearables,Arjun Patel,3,9300.0,15,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD01017,2025-06-02,Diya Desai,Female,25,Kochi,Kerala,South,Dining Table,Furniture,Dining,Riya Desai,2,51500.0,10,92700.0,15128.12,Credit Card,Completed,Delivered
ORD01018,2025-05-08,Kabir Singh,Female,49,Nagpur,Maharashtra,West,T-Shirt,Fashion,Clothing,Riya Desai,1,2500.0,0,2500.0,134.93,Net Banking,Completed,Delayed
ORD01019,2025-11-08,Aarav Verma,Female,44,Kochi,Kerala,South,Running Shoes,Fashion,Footwear,Anaya Joshi,4,5900.0,5,22420.0,3775.07,Cash,Completed,Delivered
ORD01020,2025-05-08,Aarav Shah,Male,51,Surat,Gujarat,West,Smartwatch,Accessories,Wearables,Aarav Shah,3,9800.0,10,26460.0,4162.93,UPI,Completed,Delayed
ORD01021,2025-11-17,Anaya Joshi,Female,59,Udaipur,Rajasthan,North,Bed,Furniture,Bedroom,Diya Patel,4,20100.0,0,80400.0,12900.68,Credit Card,Completed,Delayed
ORD01022,2025-01-24,Arjun Patel,Male,27,Lucknow,Uttar Pradesh,North,Headphones,Electronics,Accessories,Vivaan Desai,1,4500.0,10,4050.0,444.97,Debit Card,Completed,Delivered
ORD01023,2025-10-29,Meera Kapoor,Female,46,Hyderabad,Telangana,South,Dining Table,Furniture,Dining,Vivaan Desai,3,44500.0,15,113475.0,-5727.8,Debit Card,Returned,Returned
ORD01024,2025-09-11,Arjun Patel,Male,55,Pune,Maharashtra,West,Jacket,Fashion,Clothing,Arjun Patel,2,2600.0,0,0.0,0.0,UPI,Cancelled,Cancelled
ORD01025,2025-01-07,Meera Verma,Male,44,Mumbai,Maharashtra,West,Running Shoes,Fashion,Footwear,Vivaan Desai,2,4000.0,10,7200.0,1005.69,Cash,Completed,Delivered
